source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 17:00:00,"Đen thôi, đỏ cũng vậy 😭 #Bu","2,3K","1,3K",802,5,4,147,1,317 bình luậ,2386544338249801,/story.php?story_fbid=2386544338249801&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 15:30:00,Niềm vui nho nhỏ mỗi khi cầm lái :)) #Punch,"6,5K","3,8K","2,6K",68,7,21,1,918 bình luậ,2387029931534575,/story.php?story_fbid=2387029931534575&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 15:00:00,Siêu tốt bụng :3 #Bu,"2,9K",2K,718,72,10,16,,338 bình luậ,2386543778249857,/story.php?story_fbid=2386543778249857&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 12:00:04,Hoang mang quá #Bu,"2,8K","1,8K",776,8,4,163,,403 bình luậ,2386542074916694,/story.php?story_fbid=2386542074916694&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 11:00:00,Kiểm tra độ ghiền game :3 #Bu,"2,3K","1,5K",716,13,3,39,1,301 bình luậ,2386541514916750,/story.php?story_fbid=2386541514916750&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 10:00:01,Cay lắm #Bu,"2,2K","1,6K",599,8,6,37,4,254 bình luậ,2386540614916840,/story.php?story_fbid=2386540614916840&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Giáo Sư PUBG",Giáo Sư PUBG,2019-07-09 10:42:12,"Hông đúng nhaaaaEm có biết bắn PUBG đâu >""< Em còn đang sợ chết đây này >""<","2,5K","1,5K",946,15,8,33,,294 bình luậ,2386543818249853,/story.php?story_fbid=2386543818249853&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 21:00:00,Cô gái bị bot hạ gục tối qua :v #Bu,"3,7K","2,9K",666,60,4,21,,867 bình luậ,2385806274990274,/story.php?story_fbid=2385806274990274&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 20:30:00,Tuyển đối đi cùngggg #Punch,848,534,252,25,33,4,,126 bình luậ,2386364848267750,/story.php?story_fbid=2386364848267750&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 19:30:00,"""Anh hứa sẽ lo cho em cuộc sống đầy đủ"" =))) #Punch",12K,"5,8K","6,2K",60,29,326,,1.029 bình luậ,2386362698267965,/story.php?story_fbid=2386362698267965&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 19:03:31,Ủa ủa là sao??? #Bu,"3,8K","2,1K","1,4K",10,8,197,2,645 bình luậ,2386412818262953,/story.php?story_fbid=2386412818262953&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 18:00:01,Khoa học đã chứng minh  #Bu,"5,3K","4,1K",1K,39,29,169,9,1.016 bình luậ,2385804491657119,/story.php?story_fbid=2385804491657119&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-09 09:49:42,"Ai map Sanhok khônggggbootcamp ở đâu ae êiii, #CK","1,8K",1K,701,19,75,6,,282 bình luậ,2386342694936632,/story.php?story_fbid=2386342694936632&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 17:00:01,Con gái nhà ai mà giọng nghe ngọt thế không biết 🥰 #Bu,"3,4K","2,4K",932,47,7,18,,450 bình luậ,2385804081657160,/story.php?story_fbid=2385804081657160&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 16:40:07,Tiếp tục với sản phẩm A70 nào -------------------------------------- Galaxy A70 4 fingers ID VNG: 510033412 ID China QQ: 2325835966 ----------------------------------------- #GalaxyA70,232,188,29,13,1,1,,233 bình luậ,359422338055367,/story.php?story_fbid=359422338055367&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 16:30:00,Chết cũng phải chất  #Punch,10K,"5,1K","4,7K",42,55,287,5,836 bình luậ,2386267591610809,/story.php?story_fbid=2386267591610809&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 15:00:00,Cũng là thứ giúp bạn bay ván mới nhanh nhất  #Bu,"1,4K",936,438,7,1,26,2,247 bình luậ,2385803584990543,/story.php?story_fbid=2385803584990543&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 14:30:00,Lộ diện kẻ tiếp tay cho tề thiên đại thánh  #Punch,796,339,436,10,3,8,,101 bình luậ,2386265574944344,/story.php?story_fbid=2386265574944344&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 12:00:00,Hạnh phúc là mỗi ngày có người rủ vào game cùng  #Bu,"2,8K",2K,735,72,3,25,,448 bình luậ,2385802681657300,/story.php?story_fbid=2385802681657300&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 10:00:01,"Không có cậu ấy, tôi cũng không muốn chơi nữa  #Bu","2,5K","1,8K",414,17,6,265,1,260 bình luậ,2385801568324078,/story.php?story_fbid=2385801568324078&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 20:54:23,Được này mất kia :)) #Bu,"3,8K","2,5K",1K,8,4,161,2,434 bình luậ,2385773128326922,/story.php?story_fbid=2385773128326922&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 20:00:00,Buồn của tôi 🙁 #Bu,"3,4K","2,4K",618,10,4,413,1,539 bình luậ,2385152151722353,/story.php?story_fbid=2385152151722353&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 19:00:00,Hú hồn hà  #Bu,"1,8K","1,1K",567,5,2,87,1,242 bình luậ,2385151651722403,/story.php?story_fbid=2385151651722403&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 18:00:00,Like tấu hài :)) #Bu,"5,5K","4,4K",999,64,13,21,1,794 bình luậ,2385151145055787,/story.php?story_fbid=2385151145055787&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-08 16:16:15,"Đáng yêu ghê ❤️Loot Thính hay Loot Em ta, Đáng yêu quá <3 #CK","1,6K","1,2K",253,160,5,3,,213 bình luậ,2385665798337655,/story.php?story_fbid=2385665798337655&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 17:30:00,Bạn bè như cái dách l*n #Punch,"9,7K","4,4K","4,9K",45,21,301,3,1.270 bình luậ,2385565325014369,/story.php?story_fbid=2385565325014369&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 15:00:00,Cái cuối nguy hiểm nhất  #Bu,"1,5K",917,510,5,3,77,,201 bình luậ,2385149515055950,/story.php?story_fbid=2385149515055950&id=1923466774557562
,,2018-09-11 19:08:00,,,,,,,,,,2182808031956767,/ufi/reaction/profile/browser/?ft_ent_identifier=2182805948623642&refid=17&_ft_=top_level_post_id.2182808031956767%3Atl_objid.2182808031956767%3Apage_id.1923466774557562%3Aphoto_attachments_list.%5B2182806081956962%2C2182806318623605%2C2182806078623629%2C2182806948623542%5D%3Aphoto_id.2182806081956962%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%221923466774557562%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A1923466774557562%2C%22post_context%22%3A%7B%22story_fbid%22%3A%5B2182806081956962%2C2182805948623642%5D%2C%22publish_time%22%3A1536667680%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A1923466774557562%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A1923466774557562%2C%22actor_id%22%3A1923466774557562%2C%22role%22%3A1%2C%22post_id%22%3A2182806081956962%2C%22share_id%22%3A0%7D%2C%7B%22page_id%22%3A1923466774557562%2C%22actor_id%22%3A1923466774557562%2C%22role%22%3A1%2C%22post_id%22%3A2182805948623642%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.1923466774557562%3A306061129499414%3A43%3A1514793600%3A1546329599%3A-2923954986319595194&__tn__=%2AW-R#footer_action_list
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 14:00:01,Ngộ nghĩnh nhỉ  #Bu,"1,9K","1,2K",597,4,4,88,1,274 bình luậ,2385148661722702,/story.php?story_fbid=2385148661722702&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 13:30:00,Tưởng thế nào =)) #Punch,"3,3K","1,5K","1,6K",16,19,103,2,352 bình luậ,2385510465019855,/story.php?story_fbid=2385510465019855&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 12:00:00,Thay đổi 180 độ ngay  #Bu,"2,4K","1,6K",755,12,3,37,,307 bình luậ,2385148175056084,/story.php?story_fbid=2385148175056084&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 11:54:00,"Đi net thôi mà, có cần phải xinh thế không ToT #Punch","1,1K",891,190,94,14,6,,140 bình luậ,2385489785021923,/story.php?story_fbid=2385489785021923&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-10-02 16:00:00,"Đây là một câu chuyện ""buồn"" cười :v",2K,"1,5K",396,5,3,44,,20 bình luậ,1067390720097230,/story.php?story_fbid=1067390720097230&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-09-22 12:00:01,Nghe nói sắp có Update 🤔🤔🤔 Cre: Tín Dubai,719,535,173,1,,9,1,15 bình luậ,2168195533457027,/story.php?story_fbid=2168195533457027&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-09-19 13:00:00,Đệ tử Paluluman :v Cre: TreasureChan_VN,"1,8K","1,4K",386,5,2,20,,23 bình luậ,275324149975161,/story.php?story_fbid=275324149975161&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-09-17 12:00:01,Khoảng cách sẽ là không xa vì chơi game có thể làm tất cả <3,11K,"8,5K","1,9K",830,45,61,3,331 bình luậ,305323556920004,/story.php?story_fbid=305323556920004&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Nguyễn Huỳnh Nhu",,2018-09-10 10:00:01,"VMC Lan Final Highlight Day #1 (Game 7): GameHome ghi tên mình vào Top4 với chiến thắng đầu tiên ------------------ See more: https://youtu.be/heoKxkScnvwThứ Ba, Bé Lộc bắn PUBG cùng Ông Nhu... Vô chơi nào mọi người... đoán số nhận card 100k nha mọi người...",137,133,1,2,,1,,3 bình luậ,294438211358548,/story.php?story_fbid=294438211358548&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-09-09 09:48:37,"🔴 [LIVE] Vietnam Master Championship - LAN Final - Day 2 #VMC1 #hn #final #vmc  Giải đấu Vietnam Masters Championship season 1, presented by CubeTV - YTB Của giải đấu:➡️ bit.ly/YTBpubgvn - Fanpage:➡️ Fb.com/battlegroundsvn",466,416,11,32,5,,2,1.133 bình luậ,333561727401644,/story.php?story_fbid=333561727401644&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-09-02 11:35:20,Ai có đứa bạn như này không?,443,366,70,4,1,,2,12 bình luậ,1141285286025677,/story.php?story_fbid=1141285286025677&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-26 16:04:07,"Với sự góp mặt của Vikings trong bảng A các trận đấu ngày hôm đó quá dễ đoán được ai là người nắm giữ top 1 bảng đấu này. Cùng xem lại Highlight ngày 1 vòng loại miền Bắc nhé ----------------- Các trận đấu vẫn tiếp tục .... 🔥 Xem VMC trên CubeTV ở PC để quay số để nhận code nhé, cube ID: Cubeesports - Link: www.cubetv.sg/cubeesports 🔥 Ngoài ra các bạn có thể theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB - Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS - Group: Cộng đồng PUBG Việt Nam - Tài trợ: CubeTV",130,119,6,5,,,,3 bình luậ,458379057904041,/story.php?story_fbid=458379057904041&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-23 09:01:09,"Được đánh giá là 1 trong những team có sự đầu tư chuyên nghiệp và truyền thống lâu đời. VSG đã xuất sắc dành cho mình 1 vé vào chung kết với sự quyết tâm cao nhất của mình,",234,214,12,7,1,,,9 bình luậ,513897822392230,/story.php?story_fbid=513897822392230&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-19 20:18:39,"#VMC1 - HIGHLIGHT BẢNG ĐẤU TỬ THẦN - BẢNG B - TPHCM Bảng B là bảng đấu được cho là dáng chú ý nhất trong vòng loại miền Nam lần này khi sở hữu nhiều gưởng mặt streamer nổi tiếng và những player có trình độ cao. ----------------- 🔥 Xem VMC trên CubeTV ở PC để quay số để nhận code nhé, cube ID: Cubeesports - Link: www.cubetv.sg/cubeesports 🔥 Ngoài ra các bạn có thể theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB - Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS - Group: Cộng đồng PUBG Việt Nam - Tài trợ: CubeTV",237,220,3,4,10,,,4 bình luậ,1346191302178061,/story.php?story_fbid=1346191302178061&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-19 13:13:26,"Day 4 - Vòng loại TPHCM - VMC#1 Presented by CubeTV  🔥 Xem VMC trên CubeTV ở PC để quay số để nhận code nhé, cube ID: Cubeesports - Link: www.cubetv.sg/cubeesports 🔥 Ngoài ra các bạn có thể theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB - Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS - Group: Cộng đồng PUBG Việt Nam - Tài trợ: CubeTV",308,233,9,50,5,1,10,197 bình luậ,2130525577274770,/story.php?story_fbid=2130525577274770&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-09 10:00:01,My name is Uvuvwevwevwe Onyetenyevwe Ugwemuhwem Osas :v,"1,3K",913,435,11,2,,1,80 bình luậ,2154628514774719,/story.php?story_fbid=2154628514774719&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-06 15:53:17,Anh em xem rồi chia sẻ cho bạn bè để câu ít cá trong PUBG nhỉ,435,343,84,6,,1,1,12 bình luậ,2151323998438504,/story.php?story_fbid=2151323998438504&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-06 10:00:01,Sanhok thì ra là địa điểm buôn bán ma túy lớn nhất PUBG.,37K,29K,5K,"1,8K",529,17,17,1.681 bình luậ,2151015591802678,/story.php?story_fbid=2151015591802678&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-03 17:00:01,Chế độ SQUAD sinh ra để tấu hài.,29K,21K,"7,4K",432,62,39,42,2.294 bình luậ,2147856958785208,/story.php?story_fbid=2147856958785208&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-08-02 13:59:32,"🔰 Vietnam Masters Championship Presented by Cube TV - VMC#1 - Giải đấu chuyên nghiệp đầu tiên tại Việt Nam có tổng giá trị giải thưởng tới 30,000 USD trong lịch sử dòng game Battle Royal ➡️Đăng ký ngay tại đây: http://bit.ly/dangkyPUBGVMC1  ➡️ Hoặc: https://vmc-pubg.com/dang-ky ✍️ Thời gian mở đăng ký: 30/07-10/08/2018 ‼ Với niềm tự hào của Việt Nam trên đấu trường quốc tế - đại diện Refund Gaming đã dành tấm vé tham gia PGI2018 vừa qua với thành tích TOP10 đội chơi ưu tú toàn thế giới. Thấy được sự yêu thích và đầu tư chuyên nghiệp dành cho thể thao điện tử đặc biệt người chơi PUBG, Vietnam Masters Championship Presented by Cube TV chính là nơi tìm ra đại diện xuất sắc tiếp theo tham gia tranh tài tại giải đấu khu vực Đông Nam Á sắp tới tháng 10/2018. ‼ Giải đấu chính thức được tổ chức tại hai khu vực với sự tham gia tối đa là 80 đội chơi cho một khu vực.  - Miền Nam tại thành phố Hồ Chí Minh từ 16-19/08  - Miền Bắc tại thành phố Hà Nội từ 23-26/08 🌐 16 teams xuất sắc nhất vượt qua vòng loại, sẽ cùng 4 teams chuyên nghiệp tại giải PUBG Southeast Asia Championship Season 1 tham gia vào vòng chung kết tại thủ đô Hà Nội từ 08-09/09, từ đó tìm ra những chủ nhân của khối tiền thưởng lên tới 30,00 USD. Chúng ta đã bỏ lỡ nhiều cơ hội trong Esports, lần này nhất định đừng bỏ lỡ!  Hãy đăng ký ngai tại đây: https://vmc-pubg.com/dang-ky  🇻🇳️ TD Studio và Vikings Gaming sẽ là đơn vị tổ chức Vietnam Masters Championship Presented by Cube TV, hứa hẹn sẽ đem lại 1 giải đấu PUBG lớn chưa từng có. ➡️ Bạn có thể theo dõi các thông tin giải đấu qua: - Fanpage: fb.com/battlegroundsvn - Youtube: http://bit.ly/YTBpubgvn - Group: http://bit.ly/GR_PUBGVN - Website: https://vmc-pubg.com/ #PUBG #VMC1 #CubeTV #TDStudio #VikingsGaming","1,9K","1,7K",68,41,86,1,,97 bình luậ,2146737962230441,/story.php?story_fbid=2146737962230441&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-07-28 19:50:58,#PGI2018 Day 4 - 4 Games FPP Livestream bình luận giải đấu PGI 2018 ngày thi đấu thứ 4. Anh em theo dõi ủng hộ để tiếp thêm động lực cho Refund Gaming thi đấu giành kết quả tốt nhất nào. #RefundGaming #RoadtoPGI2018 #HuongVeRefund,567,455,37,65,6,1,3,248 bình luậ,2141111719459732,/story.php?story_fbid=2141111719459732&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-07-27 20:00:01,Khi đạo diễn phim chơi PUBG.,"1,1K",951,162,24,18,2,1,23 bình luậ,2136267756610795,/story.php?story_fbid=2136267756610795&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-07-26 22:23:55,"Đôi dòng tâm sự muốn gửi tới team Refund Gaming và đặc biệt là các bạn đang theo dõi những bước đi của họ.  Thực sự thì chúng ta đâu biết được 5 anh chàng (Pino, MeoU, FunkyM, DjChip và Độ Mixi) đã trải qua những khoảng thời gian như thế nào trước khi thi đấu giải PGI vừa rồi. Chúng ta mới chỉ xem và đánh giá họ qua sự thất bại mà đâu biết họ đã nỗ lực vào trải qua những gì để có mặt tại sân đấu đỉnh cao nhất trong làng PUBG của toàn thế giới. Ngày hôm qua tuy Refund dừng lại ở TOP 20 nhưng nhìn rộng hơn đó là TOP 20 của toàn thế giới. Trên thế giới có hàng trăm, hàng ngàn team thi đấu và đội tuyển của chúng ta hiện tại đứng tại vị trí 20 là quá tuyệt vời rồi. Quãng đường PGI mới đi được 1/4, trước mắt chúng ta còn 12 trận thi đấu nữa. Biết đâu 1 điều kì diệu nào đó sẽ xảy ra trong đêm nay. ""Nếu bạn không thể ở bên 1 đội tuyển khi họ vấp ngã thì bạn cũng không xứng đáng để tung hô họ khi họ thành công."". Đừng từ bỏ hi vọng nhé Việt Nam ơi ! Câu trả lời chúng ta sẽ sớm biết được vào 23:00 khi 20 teams tại đấu trường PGI bước vào thi đấu. Đừng quên rằng các bạn có thể theo dõi Livestream và nhận được rất nhiều món quà có giá trị như IphoneX, PGI TITTLE SET, bàn phím cơ, ... tại CubeTV: http://www.cubetv.sg/cubeesports Hãy cổ vũ và tiếp thêm động lực cho Refund Gaming nhé  !!! Nguồn clip: 23PUBG VN #Day2 #CUBExPGI2018 #CUBETV #CUBETVVietnam #cubetvofficial #PUBG #PUBGVietnam #RefundGaming #RoadtoPGI2018 #HuongVeRefund",227,188,4,25,,10,,15 bình luậ,2138942539676650,/story.php?story_fbid=2138942539676650&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2018-07-26 18:00:00,Cho chừa cái tội solo squad nha mày,523,382,128,3,1,9,,26 bình luậ,2138503286387242,/story.php?story_fbid=2138503286387242&id=1923466774557562
