source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Vietnam Championship Series - LMHT,,2018-07-22 11:01:20,"Đại chiến GAM vs PVB diễn ra chiều nay - Ai bỏ lỡ chắc sẽ tiếc !! 14:00 Ngày 22/7 - Adonis Esports LOL vs FTV Esports LOL 17:00 Ngày 22/7 - GAM Esports vs Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",569,480,80,7,2,,,43 bình luậ,2713550148656944,/story.php?story_fbid=2713550148656944&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 21:53:37,Phỏng vấn Thầy Giáo Ba và Artifact - MC Lê Minh Khôi #VCS được tài trợ bởi #WakeUp247,96,90,5,1,,,,Bình luậ,2712302058781753,/story.php?story_fbid=2712302058781753&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 19:04:15,"Tổng kết VCS Mùa Hè 2018 Tuần 3 Ngày 3 EVOS Esports LoL và Friends Forever Gaming đều dễ dàng vượt qua Cherry Esports LMHT, Vikings LoL với tỉ số thuyết phục 2-0 Cuộc đua danh hiệu MVP cũng đang diễn ra vô cùng gay cấn #VCS được tài trợ bởi #WakeUp247",233,228,5,,,,,7 bình luậ,2712052055473420,/story.php?story_fbid=2712052055473420&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 13:00:00,"Cả VK và FFQ đều rất muốn cho đối phương ""ăn hành"" trong trận đấu này 8-| Trận đấu giữa VK và FFQ sẽ diễn ra vào lúc 17:00 Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",87,78,7,2,,,,8 bình luậ,2711494938862465,/story.php?story_fbid=2711494938862465&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 12:06:46,Liệu những nhà đương kim vô địch có giành được điểm số quan trọng để bám đuổi nhóm dẫn đầu hay không? #VCS được tài trợ bởi #WakeUp247,62,58,4,,,,,4 bình luậ,2711489778862981,/story.php?story_fbid=2711489778862981&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 11:27:21,"EVOS Esports LoL sẽ đối đầu Cherry Esports LMHT vào lúc 14:00 chiều nay! 17:00 sẽ là trận đấu giữa Vikings LoL và Friends Forever Gaming Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",832,711,110,4,4,3,,29 bình luậ,2711438415534784,/story.php?story_fbid=2711438415534784&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 21:59:20,Hi vọng các tuyển thủ có thể giữ thái độ đúng mực nhất khi tập luyện 💪  #VCS được tài trợ bởi #WakeUp247,423,410,8,1,3,1,,4 bình luậ,2709953989016560,/story.php?story_fbid=2709953989016560&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 20:56:59,Tổng kết VCS Mùa Hè 2018 Tuần 3 Ngày 2 GAM Esports và Phong Vũ Buffalo Esports đều có những chiến thắng huỷ diệt 2-0 trước Cherry Esports LMHT và Friends Forever Gaming Ngày thi đấu thứ 3 sẽ tiếp tục được diễn ra vào lúc 14:00 ngày 21/7 #VCS được tài trợ bởi #WakeUp247,266,255,7,1,,3,,9 bình luậ,2709846485693977,/story.php?story_fbid=2709846485693977&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 17:57:31,Trận đấu tâm điểm của ngày thi đấu thứ 2 sẽ diễn ra vào lúc 19:00 8-| #VCS được tài trợ bởi #WakeUp247,238,218,13,6,,,1,4 bình luậ,2709518159060143,/story.php?story_fbid=2709518159060143&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 16:11:15,VCS Mùa Hè 2018 Tuần 3 Ngày thi đấu thứ 2 đã chính thức diễn ra! Trực tiếp tại: Youtube: https://youtu.be/V09jCbPu8Gc GarenaLive: https://garena.live/VCS2018 Nimo TV: https://nimo.tv/live/78237710 #VCS được tài trợ bởi #WakeUp247,73,73,,,,,,2 bình luậ,2709386699073289,/story.php?story_fbid=2709386699073289&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 14:15:53,Cả GAM và CR đều đang rất cần điểm số ở thời điểm hiện tại 8-| #VCS được tài trợ bởi #WakeUp247,157,151,4,1,1,,,6 bình luậ,2709246479087311,/story.php?story_fbid=2709246479087311&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 12:36:09,"Zeros gắt quá 8-| Trận đấu giữa PVB và FFQ sẽ diễn ra vào lúc 19:00 Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247","1,2K","1,1K",130,15,5,2,1,37 bình luậ,2709131312432161,/story.php?story_fbid=2709131312432161&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 11:08:31,"Liệu Spot có thể giúp GAM Esports giành điểm số cần thiết trong trận đấu với Cherry Esports LMHT chiều nay không? Trận đấu giữa GAM và CR sẽ được diễn ra vào lúc 16:00 Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",452,403,46,,2,1,,20 bình luậ,2709018849110074,/story.php?story_fbid=2709018849110074&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-19 21:31:20,Tổng kết ngày thi đấu thứ nhất Tuần 3 VCS Mùa Hè 2018 Adonis Esports LOL dễ dàng vượt qua Vikings LoL với tỉ số 2-0 EVOS Esports LoL khá vất vả để giành chiến thắng 2-1 trước FTV Esports LOL Ngày thi đấu thứ 2 sẽ tiếp tục bắt đầu vào lúc 16:00 ngày 20/7 #VCS được tài trợ bởi #WakeUp247,171,167,1,3,,,,3 bình luậ,2707885189223440,/story.php?story_fbid=2707885189223440&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-19 18:00:27,"Cả FTV Esports LOL và EVOS Esports LoL đều muốn giành điểm số để tách nhóm trong trận đấu này! Trận đấu giữa FTV và EVS sẽ được diễn ra vào lúc 19:00 Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp24",59,58,,1,,,,4 bình luậ,2707561112589181,/story.php?story_fbid=2707561112589181&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-19 15:21:55,Adonis Esports LOL đang tỏ ra quyết tâm rất cao trong trận đấu với Vikings LoL 8-| #VCS được tài trợ bởi #WakeUp247,166,152,9,3,1,,1,6 bình luậ,2707337752611517,/story.php?story_fbid=2707337752611517&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-19 09:48:48,Liệu VK sẽ đem ra đội hình nào để đối đầu với một ADN đang vô cùng thăng hoa? #VCS được tài trợ bởi #WakeUp247,239,236,,2,1,,,Bình luậ,2706972755981350,/story.php?story_fbid=2706972755981350&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-18 15:27:15,Vikings đang có khá nhiều sự thay đổi 8-| #VCS được tài trợ bởi #WakeUp247,213,210,1,2,,,,2 bình luậ,2705078926170733,/story.php?story_fbid=2705078926170733&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-17 17:42:09,"Bắt đầu từ tuần 3, Zin sẽ là thành viên của Vikings! #VCS",172,159,9,2,,2,,10 bình luậ,2703319989679960,/story.php?story_fbid=2703319989679960&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-16 16:37:45,Phong Vũ Buffalo Esports liệu có thể khẳng định được bản lĩnh của mình hay không? #VCS,153,152,,,1,,,4 bình luậ,2700900823255210,/story.php?story_fbid=2700900823255210&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-16 11:25:55,,169,166,2,1,,,,5 bình luậ,2700561866622439,/vcslmht/photos/a.837321029613208/2700561866622439
Vietnam Championship Series - LMHT,,2018-07-15 19:04:45,"Pha xử lí tuy không đạt được kết quả tốt nhất nhưng cũng đủ làm khán phòng GG Stadium nổ tung của EVOS Esports LoL Stark, trong trận thắng 2-0 của đội tuyển này trước GAM Esports #VCS",358,334,14,9,1,,,5 bình luậ,2699171246761501,/story.php?story_fbid=2699171246761501&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-15 18:35:01,Tổng kết ngày thi đấu cuối cùng VCS Mùa Hè 2018 Tuần 2 FTV Esports LOL lội ngược dòng trước Friends Forever Gaming để giành chiến thắng chung cuộc 2-1. Nhà đương kim vô địch EVOS Esports LoL huỷ diệt GAM Esports dễ dàng với tỉ số 2-0. #VCS,303,288,12,1,2,,,18 bình luậ,2699135756765050,/story.php?story_fbid=2699135756765050&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-15 10:12:51,EVOS Esports LoL sẽ có cuộc tái đấu lần đầu tiên với GAM Esports ở mùa giải này kể từ sau trận Chung kết VCS Mùa Xuân 8-| 14:00 Ngày 15/7: Friends Forever Gaming vs FTV Esports LOL 17:00 Ngày 15/7: EVOS Esports vs GAM Esports Trực tiếp tại Youtube và GarenaLive. #VCS,314,312,,2,,,,1 bình luậ,2698538976824728,/story.php?story_fbid=2698538976824728&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-14 19:58:49,Ngài Ren đã chia sẻ những gì sau trận thắng tương đối dễ của Phong Vũ Buffalo Esports trước Vikings? #VCS,135,127,7,1,,,,Bình luậ,2697330550278904,/story.php?story_fbid=2697330550278904&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-14 18:45:04,Tổng kết VCS Mùa Hè 2018 Tuần 2 Ngày 3 Adonis Esports LOL hạ gục Cherry Esports LMHT 2-0 trong trận đấu đầu tiên Phong Vũ Buffalo Esports cũng không tốn quá nhiều sức để giành chiến thắng 2-0 trước Vikings LoL trong trận đấu thứ 2 #VCS,116,112,,4,,,,1 bình luậ,2697229286955697,/story.php?story_fbid=2697229286955697&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-14 10:43:46,Các trận đấu cuối tuần sẽ bắt đầu từ 14:00 nhé mọi người 8-| 14:00 Ngày 14/7 - Cherry Esports LMHT vs Adonis Esports LOL 17:00 Ngày 14/7 - Vikings LoL vs Phong Vũ Buffalo Esports Trực tiếp tại Youtube và GarenaLive. #VCS,120,119,,1,,,,1 bình luậ,2696664937012132,/story.php?story_fbid=2696664937012132&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-13 20:33:11,Tổng kết ngày thi đấu thứ 2 VCS Mùa Hè 2018 Tuần 2  Phong Vũ Buffalo Esports giành chiến thắng 2-0 trước Cherry Esports LMHT Đương kim Vô địch EVOS Esports LoL cũng đã có điểm số đầu tiên với chiến thắng 2-0 trước Vikings LoL #VCS,254,247,,7,,,,10 bình luậ,2695494547129171,/story.php?story_fbid=2695494547129171&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-13 17:49:26,Phong Vũ Buffalo Esports 2-0 Cherry Esports LMHT Trận đấu tiếp theo diễn ra lúc 19h sẽ là cuộc chiến giữa Vikings vs EVOS Esports LoL #VCS,128,127,,1,,,,Bình luậ,2695214987157127,/story.php?story_fbid=2695214987157127&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-13 10:13:06,Liệu EVOS Esports LoL hay Vikings LoL sẽ có cho mình điểm số đầu tiên vào chiều nay? 16:00 Ngày 13/7: PVB vs CR 19:00 Ngày 13/7: EVS vs VK Trực tiếp tại Youtube và GarenaLive. #VCS,149,149,,,,,,3 bình luậ,2694540157224610,/story.php?story_fbid=2694540157224610&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-12 21:58:07,Tổng kết VCS Mùa Hè 2018 - Tuần 2 Ngày 1 GAM Esports xuất sắc đánh bại FTV Esports LOL với tỉ số 2-0 Adonis Esports LOL tiếp tục thể hiện phong độ ấn tượng khi huỷ diệt Friends Forever Gaming cùng với tỉ số 2-0 Ngày thi đấu thứ 2 sẽ tiếp tục được bắt đầu vào lúc 16:00 ngày 13/07 #VCS,416,388,16,1,2,9,,3 bình luậ,2693537567324869,/story.php?story_fbid=2693537567324869&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-12 10:20:30,VCS Mùa Hè 2018 Tuần 2 sẽ trở lại vào chiều nay 8-| #VCS,289,287,2,,,,,2 bình luậ,2692539774091315,/story.php?story_fbid=2692539774091315&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-10 18:23:33,Những cái tên mới sẽ có thể xuất hiện tại Tuần 2 VCS Mùa Hè 2018 8-| #VCS,353,350,2,1,,,,2 bình luậ,2688902677788358,/story.php?story_fbid=2688902677788358&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-09 11:54:57,Rift Rivals 2018 đã kết thúc. VCS Mùa Hè 2018 Tuần 2 sẽ trở lại với rất nhiều cuộc đối đầu hấp dẫn! #VCS,398,389,6,2,1,,,3 bình luậ,2686470058031620,/story.php?story_fbid=2686470058031620&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-05 11:22:41,Một pha xử lý đã thể hiện được sự tinh tế và vô cùng kinh nghiệm của GAM Archie  👌,146,136,4,5,,,1,7 bình luậ,2678296278848998,/story.php?story_fbid=2678296278848998&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-03 16:35:22,Lý do vì sao? Mọi người cùng tìm hiểu nào 8-| #VCS,343,339,,3,1,,,1 bình luậ,2674372765908016,/story.php?story_fbid=2674372765908016&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-02 19:05:41,Xem Palette call team như nào đây 8-| #VCS,544,531,7,6,,,,3 bình luậ,2672648542747105,/story.php?story_fbid=2672648542747105&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-01 11:38:38,"Các anh em đã sẵn sàng để cổ vũ cho khu vực VCS nhà mình chưa? Khu Vực Đại Chiến 2018 giữa Việt Nam - Thổ Nhĩ Kỳ - CIS sẽ diễn ra từ 04/07 đến 07/07. Xem chi tiết tại: https://goo.gl/fExvtW Music: ""Die in this Town"" by The Seige #RiftRival #LMHT #VCS",268,256,2,9,1,,,5 bình luậ,1896665310417707,/story.php?story_fbid=1896665310417707&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-30 09:00:01,Anh em đã hốt được trang phục nào của tuyển thủ mình yêu thích chưa 👌 #VCS,112,111,,1,,,,Bình luậ,2667062169972409,/story.php?story_fbid=2667062169972409&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-29 18:01:43,Top 5 pha xử lý dẫn đầu Tuần 1 VCS Mùa Hè 2018 8-| #VCS,369,350,4,12,1,,2,5 bình luậ,2666476026697690,/story.php?story_fbid=2666476026697690&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-26 09:48:41,Tuần 1 đã hấp dẫn thế này rồi thì các tuần sắp tới còn thế nào nữa đây! #VCS,220,212,7,1,,,,4 bình luậ,2660134360665190,/story.php?story_fbid=2660134360665190&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-25 14:56:47,,189,185,1,1,2,,,4 bình luậ,2658597490818877,/vcslmht/photos/a.837321029613208/2658597490818877
Vietnam Championship Series - LMHT,,2018-06-24 19:54:41,Kết thúc tuần thi đấu đầu tiên VCS Mùa Hè 2018 đã có khá nhiều bất ngờ xảy ra. VCS sẽ tạm nghỉ 2 tuần để nhường chỗ cho Rift Rival 2018. Kết quả ngày thi đấu thứ 4: - PVB 2 - 1 ADN - FFQ 2 - 1 EVS #VCS,688,623,47,14,1,3,,25 bình luậ,2657058407639452,/story.php?story_fbid=2657058407639452&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-24 14:15:04,Ngày thi đấu cuối cùng của Tuần thi đấu đầu tiên VCS Mùa Hè 2018 đã diễn ra! Trực tiếp tại: Youtube: https://youtu.be/mlf65RHZSOw GarenaLive: https://garena.live/VCS2018 #VCS,149,146,,2,1,,,1 bình luậ,2656603811018245,/story.php?story_fbid=2656603811018245&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-24 10:20:54,"Ngày thi đấu cuối cùng của Tuần thi đấu đầu tiên VCS Mùa Hè 2018 sẽ là sự góp mặt của 4 đội tuyển cực kỳ đáng chú ý: Adonis Esports LOL, Phong Vũ Buffalo Esports, Friends Forever Gaming và EVOS Esports LoL #VCS",407,402,1,3,1,,,12 bình luậ,2656315531047073,/story.php?story_fbid=2656315531047073&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-23 18:58:16,Ngày thi đấu thứ 3 Tuần 1 VCS Mùa Hè 2018 đã kết thúc với 2 thắng lợi đều với tỉ số 2-0: - CR 2 - 0 FTV - GAM 2 - 0 VK #VCS,250,238,10,2,,,,6 bình luậ,2654905184521441,/story.php?story_fbid=2654905184521441&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-23 14:19:29,Ngày thi đấu thứ 3 Tuần 1 VCS Mùa Hè 2018 đang diễn ra! Trực tiếp tại: Youtube: https://youtu.be/1l1_gEUkchA GarenaLive: https://garena.live/VCS2018 #VCS,160,160,,,,,,5 bình luậ,2654561771222449,/story.php?story_fbid=2654561771222449&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-23 10:51:12,Đáng buồn là 1 trong 2 đội tuyển nằm trong Top 4 Mùa Xuân sẽ phải kết thúc tuần đầu tiên với không chiến thắng nào! #VCS,392,386,2,2,,2,,4 bình luậ,2654305354581424,/story.php?story_fbid=2654305354581424&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-22 21:37:59,Một trận đấu quá tuyệt vời giữa PVB và EVS với chiến thắng chung cuộc 2-1 nghiêng về PVB! Đương kim Vô địch và Đương kim Á quân đều đã thất bại trong ngày thi đấu thứ 2 Tuần 1 VCS Mùa Hè 2018. - GAM 0 - 2 ADN - PVB 2 - 1 EVS #VCS,733,689,27,12,4,1,,22 bình luậ,2653159628029330,/story.php?story_fbid=2653159628029330&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-22 18:20:22,VCS Mùa Hè 2018 hứa hẹn sẽ rất hấp dẫn với những kết quả vô cùng bất ngờ 8-| #VCS,573,547,18,1,3,4,,8 bình luậ,2652852394726720,/story.php?story_fbid=2652852394726720&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-22 15:54:11,Ngày thi đấu thứ 2 của Tuần 1 - VCS Mùa Hè 2018 sẽ diễn ra trong ít phút nữa! Trực tiếp tại: Youtube: https://youtu.be/apqhRR3HY3M GarenaLive: https://garena.live/VCS2018 #VCS,94,94,,,,,,1 bình luậ,2652670804744879,/story.php?story_fbid=2652670804744879&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-22 09:55:06,"3 ""ông lớn"" Marines Esports EVOS Esports LoL và Phong Vũ Buffalo Esports sẽ chính thức ra quân trận đấu đầu tiên trong ngày thi đấu thứ 2 8-| #VCS",368,356,7,4,1,,,Bình luậ,2652249691453657,/story.php?story_fbid=2652249691453657&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-21 16:09:05,Trận đấu đầu tiên của VCS Mùa Hè 2018 đã chính thức bắt đầu! Đón xem trực tiếp tại: ⏩Youtube: https://youtu.be/GTN2R4iot3c ⏩Garena Live: https://garena.live/VCS2018 #VCS,174,170,2,2,,,,Bình luậ,2650717021606924,/story.php?story_fbid=2650717021606924&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-21 11:33:23,"Vienam Championship Series (VCS) là giải đấu Liên Minh Huyền Thoại chuyên nghiệp hàng đầu Việt Nam. Mùa Hè 2018, VCS chào đón sự góp mặt của 8 đội tuyển mạnh nhất gồm: - EVOS ESPORTS - Phong Vũ Buffalo - GAM ESPORTS - Cherry Esports - FTV ESPORTS - Friends Forever - Vikings - Cube Adonis Các trận đấu sẽ bắt đầu diễn ra từ ngày 21/06/2018, khung giờ từ 16h00 và 19h30 các ngày vào thứ 5 và thứ 6; 14h00 và 17h00 vào thứ 7 và Chủ nhật hàng tuần trên Youtube Vietnam Esports TV và Garena LIVE. Mọi thông tin sẽ được cập nhật tại: - Fanpage chính thức của Vietnam Championship Series - LMHT:  https://www.facebook.com/vcslmht - Trang chủ của VCS: http://vcs.lienminh.garena.vn/ Hãy đón xem và cổ vũ cho đội tuyển yêu thích của bạn nhé!",343,309,12,19,3,,,34 bình luậ,1014567928721523,/story.php?story_fbid=1014567928721523&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-21 10:43:12,"4 cái tên sẽ mở màn cho VCS Mùa Hè 2018 sẽ là FTV, VK, FFQ và CR 👏 #VCS",508,496,6,5,1,,,10 bình luậ,2650334554978504,/story.php?story_fbid=2650334554978504&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-20 18:33:31,,103,100,,1,2,,,Bình luậ,2648834788461814,/vcslmht/photos/a.837321029613208/2648834788461814
Vietnam Championship Series - LMHT,,2018-06-20 11:09:49,"Còn 1 ngày! VCS Mùa Hè 2018 khai mạc ngày thứ năm, 21/06/2018!",152,141,5,5,,,1,8 bình luậ,1013224128855903,/story.php?story_fbid=1013224128855903&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-19 11:13:47,"Còn 2 ngày! VCS Mùa Hè 2018 khai mạc ngày thứ năm, 21/06/2018!",125,122,2,1,,,,4 bình luậ,1011977075647275,/story.php?story_fbid=1011977075647275&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-18 16:51:11,Xin trân trọng giới thiệu tới các anh em Teaser trailer của #VCS Mùa Hè 2018. Trailer chính thức coming soon nha :),617,578,17,20,2,,,28 bình luậ,2644842235527736,/story.php?story_fbid=2644842235527736&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-18 16:30:16,Những thông tin về buổi họp báo trước thềm VCS Mùa Hè 2018! #VCS,239,237,,2,,,,2 bình luậ,2644824832196143,/story.php?story_fbid=2644824832196143&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-18 11:56:35,"Chỉ còn 3 ngày! VCS Mùa Hè 2018 khai mạc ngày thứ năm, 21/06/2018!",247,233,8,6,,,,7 bình luậ,1010983742413275,/story.php?story_fbid=1010983742413275&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-17 12:50:05,Đâu là HLV mà bạn mong chờ nhất tại #VCS mùa Hè 2018?,299,291,7,1,,,,14 bình luậ,2642750319070261,/story.php?story_fbid=2642750319070261&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-17 11:03:27,Chỉ còn 4 ngày đếm ngược! VCS Mùa Hè 2018 - Khai mạc ngày 21/06/2018,136,133,,2,1,,,7 bình luậ,1009858689192447,/story.php?story_fbid=1009858689192447&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-15 14:27:57,"Friends Forever Gaming quyết tâm có được thành tích cao hơn ở giải mùa Hè 2018!!! VCS Hè 2018 khai mạc ngày thứ năm, 21/06/2018!",118,109,3,6,,,,1 bình luậ,1008158262695823,/story.php?story_fbid=1008158262695823&id=837317842946860
Vietnam Championship Series - LMHT,,2018-09-21 11:16:59,Trashtalk incoming :vTrashtalk đang đến: v,499,390,98,9,2,,,43 bình luậ,885725981622829,/story.php?story_fbid=885725981622829&id=837317842946860
Vietnam Championship Series - LMHT,,2018-09-06 10:51:50,"Trận đấu đầu tiên của Vòng Playoffs VCS Mùa Hè 2018 giữa EVOS Esports LoL và Adonis Esports LOL sẽ diễn ra vào lúc 16:00 ngày mai (7/9) Hãy cùng điểm qua những diễn biến đáng chú ý trong các cuộc đối đầu của 2 đội tuyển này tại giai đoạn Vòng bảng vừa qua nhé! #VCS được tài trợ bởi #Wakeup247, đổi nắp chai lấy code Liên Minh Huyền Thoại tại https://bit.ly/2LbpDJV",215,203,3,4,1,,4,7 bình luậ,1841788245890789,/story.php?story_fbid=1841788245890789&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-18 11:35:40,"PVB đã chắc suất vị trí số 1 trên bảng xếp hạng. Liệu họ có thể khiến cho cuộc đua ở vị trí thứ 2 trở nên gay cấn hơn hay không? 14:00 Ngày 18/8 - Phong Vũ Buffalo Esports vs Adonis Esports LOL 17:00 Ngày 18/8 - GAM Esports LoL vs Vikings LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",348,275,63,9,,1,,34 bình luậ,929372217260651,/story.php?story_fbid=929372217260651&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-16 14:54:10,"Vikings LoL đã có cho mình trận thắng đầu tiên tại mùa giải này. Liệu họ có thể tạo nên bất ngờ nào trước đội tuyển đang dẫn đầu bảng xếp hạng - Phong Vũ Buffalo Esports hay không? 16:00 Ngày 16/8 - FFQ vs FTV 19:00 Ngày 16/8 - VK vs PVB Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",119,112,1,1,,4,1,15 bình luậ,245637886279848,/story.php?story_fbid=245637886279848&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-12 20:00:06,Cùng xem lại pha Pentakill của DNK đã khiến GAM chính thức rơi khỏi Top 4!! #VCS được tài trợ bởi #WakeUp247,376,338,23,12,,3,,12 bình luậ,1073364736175175,/story.php?story_fbid=1073364736175175&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 13:15:00,"Chiến thắng là điều PVB sẽ hướng tới để bảo toàn vững chắc vị trí số 1 trên bảng xếp hạng! 14:00 Ngày 11/8 - EVOS Esports LoL vs Adonis Esports LOL 17:00 Ngày 11/8 - FTV Esports LOL vs Phong Vũ Buffalo Esports Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",171,152,16,2,,1,,15 bình luậ,2756551984356760,/story.php?story_fbid=2756551984356760&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 12:16:33,"Liệu ""Kẻ Diệt Đế"" có thể giúp ADN chiến thắng một lần nữa hay EVS sẽ chứng minh rằng thất bại đó chỉ là một sai lầm mà thôi? 14:00 Ngày 11/8 - EVOS Esports LoL vs Adonis Esports LOL 17:00 Ngày 11/8 - FTV Esports LOL vs @Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",231,207,15,7,1,1,,24 bình luậ,2756548017690490,/story.php?story_fbid=2756548017690490&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-10 15:33:46,"Trận đấu vô cùng đáng chú ý của ngày thi đấu thứ 2 Tuần 6 VCS Mùa Hè 2018. Zeros cũng cho biết anh sẽ dành ""tới"" 47% công lực cho trận đấu này! 16:00 Ngày 10/8 - EVS vs CR 19:00 Ngày 10/8 - PVB vs GAM Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",209,185,20,4,,,,20 bình luậ,2754532951225330,/story.php?story_fbid=2754532951225330&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-10 14:19:18,"Cherry Esports LMHT đang có dấu hiệu trở lại với màn trình diễn hủy diệt GAM vừa qua nhưng đối thủ lần này của họ sẽ là EVOS Esports LoL - đội tuyển đang có phong độ rất cao ở giai đoạn nước rút! Trận đấu thứ 2 sẽ là cuộc đọ sức vô cùng đáng chú ý giữa PVB và GAM. Nếu tiếp tục thất bại cơ hội lọt vào Top 4 của GAM sẽ giảm đi đáng kể! 16:00 Ngày 10/8 - EVS vs CR 19:00 Ngày 10/8 - Phong Vũ Buffalo Esports vs GAM Esports LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",137,130,5,2,,,,11 bình luậ,2754436194568339,/story.php?story_fbid=2754436194568339&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-09 12:00:01,"Tuần thi đấu thứ 6 của VCS Mùa Hè 2018 sẽ bắt đầu vào chiều nay! 16:00 Ngày 9/8 - FTV Esports LOL vs Adonis Esports LOL 19:00 Ngày 9/8 - Friends Forever Gaming vs Vikings LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",100,96,2,2,,,,3 bình luậ,2751997968145495,/story.php?story_fbid=2751997968145495&id=837317842946860
