source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Castle Clash: Quyết Chiến,,2018-12-31 06:52:12,,342,326,1,6,5,2,2,56 bình luậ,1931607980200432,/CastleClashVietnamIGG/photos/a.970542596306980/1931607980200432
Castle Clash: Quyết Chiến,,2018-12-29 17:00:00,Xin được chia sẻ đội hình đánh Nham Thạch 3 của thành viên Castle Clash Cánh Chim Trời. https://www.youtube.com/watch?v=2jLKtlk9OIk --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,52,51,1,,,,,8 bình luậ,2407425575952001,/story.php?story_fbid=2407425575952001&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-28 17:00:01,"""Con chim"" có vẻ đang khá hot ... Ai quay ra trong vòng 5 phát nào! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",73,57,12,1,,3,,27 bình luậ,2405880399439852,/story.php?story_fbid=2405880399439852&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-26 18:36:00,Clasher nào chưa rõ hay vẫn còn nhầm lẫn về vật phẩm Đá Tinh và Bài thì hãy xem ngay tại diễn đàn nhé. http://cc.vn.forum.igg.com/topic?fcid=3&ctid=36248&nfid=0 --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,66,64,,2,,,,9 bình luậ,2402890336405525,/story.php?story_fbid=2402890336405525&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-25 18:13:41,"Clasher nhớ vào nhận KHO BÁU đấy. Tiếp tục like, bình luận và share để AD có thể xin thêm quà nhé ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",218,210,4,4,,,,179 bình luậ,2401304996564059,/story.php?story_fbid=2401304996564059&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-24 17:54:10,"Nếu bài này được 300 Like, 300 Bình luận và 100 Chia sẻ. Ad sẽ xin BQT tặng toàn thể Clasher 999 Ngọc. Mọi người cùng ủng hộ nhé ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",775,750,12,11,1,,1,614 bình luậ,2399702230057669,/story.php?story_fbid=2399702230057669&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-24 12:14:15,"Giới thiệu Bộ 3 Kỹ Năng, Bài và Đá Tinh cập nhật mới nhất! 🛑Nộ Thú: Khi công gây X% thiệt hại công thường và X% thiệt hại công thường lên 1 địch Phe Tiên Tri gần. 🛑Hồn Tiên: Khi công gây X% thiệt hại công thường và X% thiệt hại công thường lên 1 địch Phe Sứ Giả gần. 🛑Lực Thánh: Khi công gây X% thiệt hại công thường và X% thiệt hại công thường lên 1 địch Phe Chiến Thú gần. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",45,44,,,1,,,8 bình luậ,2399419873419238,/story.php?story_fbid=2399419873419238&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-22 12:00:00,"[Cập nhật mới nhất] Dành cho Clasher nào đang cần ""Siêu Hóa"" tướng.  1. Những Tướng đã tiến hóa hai lần và đạt cấp 200 sẽ mở khóa Siêu Hóa. Tướng có thể tiếp tục nhận Kinh nghiệm và Sức mạnh. 2. Tích lũy Kinh nghiệm Tướng sau khi mở Siêu Hóa. Khi đạt đủ kinh nghiệm, hãy dùng Đá Lĩnh Hội và Danh Vọng để kích hoạt các biểu tượng Siêu Hóa và tăng cường thuộc tính. Đá Lĩnh Hội có thể rơi ra từ Rương Mê Cung (sau khi đánh bại các Yêu Tinh trong Mê cung). 3. Lĩnh Hội 5 biểu tượng, sau đó sử dụng Đá Siêu Hóa và Pha Lê Đỏ để tăng Cấp Siêu Hóa lên 1. Đá Siêu Hóa có thể rơi ra khi giành chiến thắng trong Hang Quái Thú Nhóm - Luyện Ngục IV. 4. Cấp Siêu hóa tối đa là 20. 5. Cấp Siêu Hóa của Tướng được hiển thị bên cạnh thanh máu trong trận chiến. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",43,42,,1,,,,18 bình luậ,2396438017050757,/story.php?story_fbid=2396438017050757&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-21 09:00:00,Lại sắp hết năm rồi ...  Còn 3 ngày đến Giáng Sinh Còn 10 ngày sang Năm Mới <3  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,57,54,,3,,,,21 bình luậ,2394003773960848,/story.php?story_fbid=2394003773960848&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-20 18:29:47,Mọi người nhớ vào nhận quà cập nhật nhé! Mọi ý kiến đóng góp về lần update này vui lòng để lại comment bên dưới hoặc gửi hỗ trợ trong game nhé! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,48,43,1,3,1,,,24 bình luậ,2393629537331605,/story.php?story_fbid=2393629537331605&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-19 18:35:50,Lễ Hội Mùa Đông chính thức bắt đầu rồi đấy Clasher! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,39,35,,4,,,,8 bình luậ,2392033767491182,/story.php?story_fbid=2392033767491182&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-19 13:07:58,,388,370,5,12,1,,,35 bình luậ,1883417448352819,/CastleClashVietnamIGG/photos/a.970542596306980/1883417448352819
Castle Clash: Quyết Chiến,,2018-12-18 18:35:12,"Castle Clash sẽ tiến hành bảo trì cập nhật phiên bản mới dự kiến vào 9:00-12:00, ngày 19/12/2018. Một số nội dung dự kiến sẽ có trong lần update này: 1. Thêm tính năng Siêu Hóa.  2. Tính năng mới: So Tài cùng bạn bè.  3. ""Thử Thách Anh Hùng""  mức độ khó mở ải mới L9.  4. Hang Quái Thú Nhóm mở ải mới Luyện Ngục IV.  5. Ra mắt 3 Kỹ Năng mới (Nộ Thú, Tiên Hồn, Thánh Lực).  6. Ra mắt 2 Skin Tướng mới: Biệt Đội Noel (Đội Phá Đảo) và Song Diện (Ác Ma Mặt Hề).  7. Ra mắt Tướng mới: Băng Phụng  8. Thần Thú mới: Võ Sĩ Quà --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",74,68,2,3,,1,,29 bình luậ,2390465167648042,/story.php?story_fbid=2390465167648042&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-17 18:29:06,Đồ mới nhé 500 ace Clasher ! Võ Sĩ Quà tăng X% sức tấn công của X Tướng đồng minh ở gần trong X giây và tạo điều kiện cho Tướng đó gây X% công thường lên X mục tiêu địch mỗi trong X giây. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,49,48,1,,,,,20 bình luậ,2388943304466895,/story.php?story_fbid=2388943304466895&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-15 17:30:00,Hãy cùng Castle Clash Loạn Thành Chiến chuẩn bị cỗ vũ cho tuyển Việt Nam vô địch nào ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,76,71,4,1,,,,12 bình luậ,2385422008152358,/story.php?story_fbid=2385422008152358&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-15 09:42:55,Clasher thấy thế nào nếu sắp đến ra tính năng So Tài  cùng bạn bè. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,57,54,,3,,,,17 bình luậ,2385393554821870,/story.php?story_fbid=2385393554821870&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-15 07:39:21,,62,62,,,,,,11 bình luậ,2385277674833458,/CastleClashVietnamIGG/photos/a.970559402971966/2385277674833458
Castle Clash: Quyết Chiến,,2018-12-13 18:44:18,Tướng mạnh không quan trọng! Quan trọng là chọn đúng ! Anh em chia ra hay tập trung 1 đường !  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,37,36,1,,,,,9 bình luậ,2383036405057585,/story.php?story_fbid=2383036405057585&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-13 08:00:00,Có ai phát hiện được điều gì mới không ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,42,40,1,1,,,,11 bình luậ,2382394278455131,/story.php?story_fbid=2382394278455131&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-11 18:17:37,Chuẩn bị cùng Castle Clash cổ vũ tuyển Việt Nam nào ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,52,48,3,1,,,,13 bình luậ,2379882142039678,/story.php?story_fbid=2379882142039678&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-10 18:43:00,[Góc cập nhật] Sắp xuất hiện thêm một Đội Phá Đảo thứ 2 ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,67,61,3,1,1,,1,19 bình luậ,2378220482205844,/story.php?story_fbid=2378220482205844&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-09 18:16:12,"Clasher nào chưa nhận phúc lợi tuần này, nhớ tranh thủ nhé! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",28,27,,1,,,,4 bình luậ,2376611029033456,/story.php?story_fbid=2376611029033456&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-08 18:43:17,"Bạn cần kinh nghiệm “leo” thành, Thí luyện, hoặc cần đồng minh “kéo” Nham Thạch, Vực Thẳm. - Bạn là Chủ Liên Minh cần tuyển anh em Đại chiến. - Bạn muốn tham gia Pháo Đài cùng một Liên Minh tâm huyết … --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",41,40,1,,,,,9 bình luậ,2375064805854745,/story.php?story_fbid=2375064805854745&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-07 18:31:06,"[Nhân tố mới] Câu hỏi vô cùng dễ, Clasher biết ai đứng sau mặt nạ không ?  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",48,47,1,,,,,17 bình luậ,2373526416008584,/story.php?story_fbid=2373526416008584&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-06 18:00:01,"Sự Kiện Ẩn Số Domino Nhanh não nhanh tay tìm ra 2 ẩn số A và B ! Bạn sẽ có thể là 1 trong 40 bạn may mắn nhận được 888 NGỌC, chỉ cần để lại: 1. Đáp án 2. IGG 3. Phiên bản - Thời hạn tổng kết: 23:59, ngày 9/12/2018 - Phần thưởng sẽ được cộng trực tiếp trong 5 ngày sau ngày tổng kết. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",55,53,,1,1,,,83 bình luậ,2371651426196083,/story.php?story_fbid=2371651426196083&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-05 18:21:08,Huyền Thoại Lãng Khách diệt Rồng ! ACE nào sở hữu Lãng Khách điểm danh nào ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,64,56,7,1,,,,16 bình luậ,2370415952986297,/story.php?story_fbid=2370415952986297&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-04 17:00:03,Bà con đừng quên tiếp tục đăng nhập nhận quà liên tục đấy ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,55,50,,2,3,,,28 bình luậ,2368663653161527,/story.php?story_fbid=2368663653161527&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-03 19:42:19,Nghiêm ... túc đầu tuần nào ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,70,58,12,,,,,17 bình luậ,2367355656625660,/story.php?story_fbid=2367355656625660&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-02 18:00:02,"Hôm nay ngày cuối, Clasher nào chưa nhận thì nhanh tay nhé! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",32,29,,1,1,,1,9 bình luậ,2365712526789973,/story.php?story_fbid=2365712526789973&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-02 09:46:10,🎄🎄🎄 [Đón Giáng Sinh] 500 ace Clasher nhớ nhận đủ ngày nhé ! Từ đây hết hết ngày Noel đấy ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,49,45,1,3,,,,22 bình luậ,2365257770168782,/story.php?story_fbid=2365257770168782&id=970540989640474
Castle Clash: Quyết Chiến,,2018-12-01 10:06:44,Đập Búa nhận Rồng nào Clasher ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,37,34,1,2,,,,16 bình luậ,2363767023651190,/story.php?story_fbid=2363767023651190&id=970540989640474
Castle Clash: Quyết Chiến,,2018-11-30 18:23:24,Đố Clasher tìm được Thần đèn Diêm vương trong 12 giây ?,68,63,3,,2,,,86 bình luậ,2362743723753520,/story.php?story_fbid=2362743723753520&id=970540989640474
Castle Clash: Quyết Chiến,,2018-11-29 18:16:44,Clasher nào đập được BOSS. Cho xin team nào ! P.s: Dù có Bí vẫn bó tay !!!😱😱 -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,42,42,,,,,,16 bình luậ,2361327557228470,/story.php?story_fbid=2361327557228470&id=970540989640474
